Date,Maximum,Minimum,First Trade,Last Trade,Shares Traded,Adjusted Close
2012-04-11,33.290000915527344,32.009998321533196,33.240001678466804,33.09000015258789,1105500,33.09000015258789
2012-04-12,34.47999954223633,32.919998168945305,33.77000045776367,33.439998626708984,1033900,33.439998626708984
2012-04-13,34.040000915527344,32.84999847412109,33.939998626708984,33.59000015258789,649600,33.59000015258789
2012-04-16,33.700000762939446,32.09000015258789,33.40999984741211,32.25,1099600,32.25
2012-04-17,33.06999969482422,32.040000915527344,32.43000030517578,32.240001678466804,1115500,32.240001678466804
2012-04-18,32.75,31.53000068664551,32.09000015258789,32.65999984741211,823100,32.65999984741211
2012-04-19,33.43000030517578,32.5,32.75,33.15999984741211,774900,33.15999984741211
2012-04-20,33.72999954223633,32.939998626708984,33.139999389648445,33.15999984741211,821800,33.15999984741211
2012-04-23,32.970001220703125,31.709999084472656,32.860000610351555,31.940000534057614,890800,31.940000534057614
2012-04-24,32.200000762939446,31.0,31.81999969482422,31.81999969482422,674500,31.81999969482422
2012-04-25,32.990001678466804,32.06999969482422,32.06999969482422,32.90999984741211,712200,32.90999984741211
2012-04-26,33.52000045776367,32.90999984741211,32.959999084472656,33.490001678466804,425300,33.490001678466804
2012-04-27,33.630001068115234,32.90999984741211,33.59999847412109,33.34000015258789,591000,33.34000015258789
2012-04-30,33.360000610351555,32.580001831054695,33.27000045776367,33.130001068115234,413900,33.130001068115234
2012-05-01,34.209999084472656,33.130001068115234,33.130001068115234,33.779998779296875,659000,33.779998779296875
2012-05-02,34.389999389648445,33.389999389648445,33.5,33.939998626708984,497300,33.939998626708984
2012-05-03,34.0,32.130001068115234,33.90999984741211,32.459999084472656,841300,32.459999084472656
2012-05-04,32.459999084472656,31.399999618530273,32.31999969482422,31.82999992370605,1247500,31.82999992370605
2012-05-07,32.580001831054695,31.61000061035156,31.959999084472656,32.470001220703125,1158000,32.470001220703125
2012-05-08,32.72999954223633,29.3700008392334,32.5,30.190000534057614,3097200,30.190000534057614
2012-05-09,30.770000457763672,29.76000022888184,30.29999923706055,30.059999465942386,1947900,30.059999465942386
2012-05-10,34.68000030517578,32.400001525878906,32.970001220703125,32.959999084472656,5556300,32.959999084472656
2012-05-11,33.439998626708984,32.15999984741211,32.490001678466804,32.25,1221300,32.25
2012-05-14,32.130001068115234,30.04999923706055,31.920000076293945,30.059999465942386,1380900,30.059999465942386
2012-05-15,30.959999084472656,29.21999931335449,30.26000022888184,29.43000030517578,1585700,29.43000030517578
2012-05-16,30.18000030517578,28.8799991607666,29.57999992370605,29.18000030517578,1257100,29.18000030517578
2012-05-17,29.790000915527344,28.239999771118164,29.29999923706055,28.56999969482422,1149000,28.56999969482422
2012-05-18,28.459999084472656,26.82999992370605,28.3700008392334,27.559999465942386,1616500,27.559999465942386
2012-05-21,29.26000022888184,27.1200008392334,27.57999992370605,28.770000457763672,1475200,28.770000457763672
2012-05-22,31.34000015258789,30.0,30.10000038146973,30.79999923706055,2366200,30.79999923706055
2012-05-23,31.04999923706055,29.5,30.559999465942386,31.020000457763672,1220400,31.020000457763672
2012-05-24,31.25,29.690000534057614,31.25,30.28000068664551,1075600,30.28000068664551
2012-05-25,30.40999984741211,29.20000076293945,30.15999984741211,29.809999465942386,757000,29.809999465942386
2012-05-29,31.93000030517578,30.01000022888184,30.01000022888184,31.690000534057614,1650000,31.690000534057614
2012-05-30,31.420000076293945,30.239999771118164,31.07999992370605,30.40999984741211,1307200,30.40999984741211
2012-05-31,30.290000915527344,28.75,30.06999969482422,29.5,1118700,29.5
2012-06-01,29.15999984741211,27.76000022888184,28.53000068664551,28.149999618530273,885800,28.149999618530273
2012-06-04,28.40999984741211,27.11000061035156,28.03000068664551,27.8799991607666,1030900,27.8799991607666
2012-06-05,28.38999938964844,27.559999465942386,27.84000015258789,27.90999984741211,630900,27.90999984741211
2012-06-06,29.45000076293945,28.13999938964844,28.20000076293945,29.21999931335449,909900,29.21999931335449
2012-06-07,29.8700008392334,28.85000038146973,29.809999465942386,28.93000030517578,492100,28.93000030517578
2012-06-08,30.190000534057614,28.149999618530273,28.86000061035156,30.07999992370605,881100,30.07999992370605
2012-06-11,31.0,28.959999084472656,30.309999465942386,29.1200008392334,636000,29.1200008392334
2012-06-12,29.84000015258789,28.809999465942386,29.229999542236328,29.65999984741211,569000,29.65999984741211
2012-06-13,30.63999938964844,29.46999931335449,29.54999923706055,29.770000457763672,844100,29.770000457763672
2012-06-14,30.649999618530273,28.6200008392334,30.18000030517578,29.38999938964844,872200,29.38999938964844
2012-06-15,29.95000076293945,28.809999465942386,29.38999938964844,29.90999984741211,646800,29.90999984741211
2012-06-18,32.330001831054695,29.5,29.940000534057614,31.84000015258789,1256800,31.84000015258789
2012-06-19,32.65999984741211,31.5,32.02000045776367,32.09000015258789,911100,32.09000015258789
2012-06-20,34.5,33.209999084472656,33.5,33.779998779296875,3422400,33.779998779296875
2012-06-21,34.279998779296875,31.84000015258789,34.259998321533196,32.189998626708984,1891900,32.189998626708984
2012-06-22,33.97999954223633,32.459999084472656,32.59999847412109,33.790000915527344,3046600,33.790000915527344
2012-06-25,34.11999893188477,32.75,33.939998626708984,33.110000610351555,1498500,33.110000610351555
2012-06-26,32.34999847412109,31.38999938964844,32.049999237060554,31.61000061035156,2613900,31.61000061035156
2012-06-27,32.450000762939446,31.56999969482422,31.899999618530273,31.959999084472656,1047200,31.959999084472656
2012-06-28,32.110000610351555,30.6200008392334,31.899999618530273,31.40999984741211,914100,31.40999984741211
2012-06-29,32.799999237060554,31.0,32.799999237060554,31.290000915527344,1125800,31.290000915527344
2012-07-02,31.79999923706055,30.190000534057614,31.35000038146973,30.399999618530273,1315600,30.399999618530273
2012-07-03,31.0,30.399999618530273,30.60000038146973,30.65999984741211,947000,30.65999984741211
2012-07-05,31.670000076293945,30.79999923706055,30.809999465942386,31.229999542236328,1253800,31.229999542236328
2012-07-06,31.729999542236328,30.79999923706055,30.989999771118164,30.989999771118164,784500,30.989999771118164
2012-07-09,31.82999992370605,30.670000076293945,30.940000534057614,31.489999771118164,910500,31.489999771118164
2012-07-10,32.47999954223633,30.88999938964844,31.540000915527344,31.270000457763672,758400,31.270000457763672
2012-07-11,31.68000030517578,31.01000022888184,31.56999969482422,31.51000022888184,638600,31.51000022888184
2012-07-12,33.009998321533196,30.79999923706055,31.290000915527344,32.700000762939446,1125700,32.700000762939446
2012-07-13,34.400001525878906,32.830001831054695,32.970001220703125,34.25,1304800,34.25
2012-07-16,36.0,33.900001525878906,34.31999969482422,35.959999084472656,1744000,35.959999084472656
2012-07-17,35.209999084472656,32.380001068115234,35.0,33.34999847412109,2569300,33.34999847412109
2012-07-18,33.669998168945305,31.059999465942386,31.420000076293945,32.150001525878906,2881900,32.150001525878906
2012-07-19,33.150001525878906,32.040000915527344,32.720001220703125,32.27000045776367,1435900,32.27000045776367
2012-07-20,32.25,31.25,32.06999969482422,31.790000915527344,1568500,31.790000915527344
2012-07-23,31.29999923706055,30.6200008392334,31.04999923706055,30.65999984741211,1386800,30.65999984741211
2012-07-24,31.040000915527344,29.6200008392334,30.65999984741211,29.84000015258789,1500300,29.84000015258789
2012-07-25,29.979999542236328,28.75,29.920000076293945,28.95000076293945,2842200,28.95000076293945
2012-07-26,30.0,27.63999938964844,29.899999618530273,28.1299991607666,2262300,28.1299991607666
2012-07-27,29.65999984741211,28.10000038146973,28.709999084472656,29.51000022888184,1673000,29.51000022888184
2012-07-30,30.25,27.209999084472656,29.51000022888184,27.35000038146973,2065200,27.35000038146973
2012-07-31,27.96999931335449,27.35000038146973,27.540000915527344,27.420000076293945,1575100,27.420000076293945
2012-08-01,27.989999771118164,26.03000068664551,27.989999771118164,26.25,1592300,26.25
2012-08-02,26.85000038146973,25.520000457763672,26.84000015258789,26.10000038146973,1305100,26.10000038146973
2012-08-03,27.54999923706055,26.739999771118164,26.899999618530273,27.270000457763672,1209500,27.270000457763672
2012-08-06,28.70000076293945,27.54999923706055,27.54999923706055,28.270000457763672,1528200,28.270000457763672
2012-08-07,30.899999618530273,28.5,28.770000457763672,30.25,2387200,30.25
2012-08-08,30.0,28.59000015258789,29.899999618530273,29.09000015258789,1308900,29.09000015258789
2012-08-09,30.0,29.1299991607666,29.520000457763672,29.40999984741211,672600,29.40999984741211
2012-08-10,29.940000534057614,29.309999465942386,29.309999465942386,29.940000534057614,707400,29.940000534057614
2012-08-13,31.29999923706055,29.10000038146973,29.690000534057614,31.170000076293945,870100,31.170000076293945
2012-08-14,31.170000076293945,29.26000022888184,30.75,29.420000076293945,793400,29.420000076293945
2012-08-15,29.70000076293945,28.809999465942386,29.38999938964844,29.399999618530273,525400,29.399999618530273
2012-08-16,30.38999938964844,29.5,29.53000068664551,30.29999923706055,669000,30.29999923706055
2012-08-17,30.709999084472656,29.979999542236328,30.290000915527344,30.01000022888184,508200,30.01000022888184
2012-08-20,30.38999938964844,29.10000038146973,30.149999618530273,29.51000022888184,1179100,29.51000022888184
2012-08-21,30.0,29.0,29.57999992370605,29.11000061035156,761600,29.11000061035156
2012-08-22,30.040000915527344,29.01000022888184,29.01000022888184,29.95000076293945,775500,29.95000076293945
2012-08-23,30.85000038146973,29.649999618530273,30.0,30.729999542236328,1471000,30.729999542236328
2012-08-24,30.239999771118164,29.40999984741211,30.059999465942386,29.5,1429400,29.5
2012-08-27,29.70000076293945,28.170000076293945,29.56999969482422,28.31999969482422,1350400,28.31999969482422
2012-08-28,29.3799991607666,28.0,28.399999618530273,28.690000534057614,1402700,28.690000534057614
2012-08-29,28.63999938964844,28.020000457763672,28.489999771118164,28.40999984741211,838900,28.40999984741211
2012-08-30,28.739999771118164,28.10000038146973,28.60000038146973,28.40999984741211,656400,28.40999984741211
2012-08-31,28.84000015258789,28.20000076293945,28.61000061035156,28.520000457763672,539800,28.520000457763672
2012-09-04,28.989999771118164,27.899999618530273,28.520000457763672,28.13999938964844,752500,28.13999938964844
2012-09-05,28.5,27.809999465942386,28.01000022888184,27.940000534057614,639300,27.940000534057614
2012-09-06,28.899999618530273,27.899999618530273,28.0,28.54999923706055,841700,28.54999923706055
2012-09-07,29.56999969482422,28.5,28.54999923706055,29.35000038146973,953200,29.35000038146973
2012-09-10,29.35000038146973,27.29999923706055,29.20000076293945,27.3700008392334,1483300,27.3700008392334
2012-09-11,28.15999984741211,27.399999618530273,27.76000022888184,27.79999923706055,1014900,27.79999923706055
2012-09-12,28.57999992370605,27.79999923706055,27.899999618530273,28.28000068664551,1145200,28.28000068664551
2012-09-13,29.5,28.479999542236328,28.56999969482422,29.479999542236328,1484700,29.479999542236328
2012-09-14,30.649999618530273,29.649999618530273,30.0,30.38999938964844,1536600,30.38999938964844
2012-09-17,32.779998779296875,31.51000022888184,32.34999847412109,32.540000915527344,3212800,32.540000915527344
2012-09-18,31.899999618530273,30.68000030517578,31.8799991607666,31.34000015258789,1788500,31.34000015258789
2012-09-19,31.739999771118164,30.940000534057614,31.0,31.04999923706055,1048500,31.04999923706055
2012-09-20,31.5,30.68000030517578,30.93000030517578,30.899999618530273,912400,30.899999618530273
2012-09-21,31.489999771118164,29.540000915527344,31.10000038146973,30.020000457763672,1870000,30.020000457763672
2012-09-24,31.03000068664551,29.399999618530273,29.51000022888184,30.65999984741211,1301900,30.65999984741211
2012-09-25,29.479999542236328,27.53000068664551,28.6200008392334,27.65999984741211,5680400,27.65999984741211
2012-09-26,28.399999618530273,27.479999542236328,27.65999984741211,27.540000915527344,1527200,27.540000915527344
2012-09-27,28.540000915527344,27.60000038146973,27.81999969482422,28.489999771118164,1758600,28.489999771118164
2012-09-28,29.88999938964844,28.61000061035156,28.729999542236328,29.28000068664551,4343400,29.28000068664551
2012-10-01,29.88999938964844,29.0,29.5,29.15999984741211,884400,29.15999984741211
2012-10-02,29.88999938964844,29.0,29.28000068664551,29.79999923706055,729000,29.79999923706055
2012-10-03,29.95000076293945,29.239999771118164,29.75,29.29999923706055,1052800,29.29999923706055
2012-10-04,30.10000038146973,28.649999618530273,30.0,29.399999618530273,1541300,29.399999618530273
2012-10-05,29.809999465942386,28.68000030517578,29.70000076293945,28.88999938964844,938600,28.88999938964844
2012-10-08,29.399999618530273,28.61000061035156,28.86000061035156,29.25,889700,29.25
2012-10-09,29.1200008392334,28.25,29.1200008392334,28.3700008392334,1193000,28.3700008392334
2012-10-10,28.71999931335449,28.01000022888184,28.38999938964844,28.399999618530273,503600,28.399999618530273
2012-10-11,28.979999542236328,28.25,28.940000534057614,28.31999969482422,450600,28.31999969482422
2012-10-12,28.729999542236328,27.5,28.31999969482422,27.63999938964844,987600,27.63999938964844
2012-10-15,28.04999923706055,26.86000061035156,28.020000457763672,27.32999992370605,1468700,27.32999992370605
2012-10-16,28.09000015258789,27.34000015258789,27.670000076293945,28.059999465942386,479300,28.059999465942386
2012-10-17,28.84000015258789,27.79999923706055,28.25,28.81999969482422,668000,28.81999969482422
2012-10-18,28.989999771118164,27.78000068664551,28.989999771118164,28.040000915527344,741000,28.040000915527344
2012-10-19,28.20000076293945,27.29999923706055,27.82999992370605,27.739999771118164,1027400,27.739999771118164
2012-10-22,28.0,27.36000061035156,27.989999771118164,27.85000038146973,470200,27.85000038146973
2012-10-23,28.559999465942386,27.3700008392334,27.3799991607666,28.38999938964844,749000,28.38999938964844
2012-10-24,28.520000457763672,27.25,28.520000457763672,27.420000076293945,1016400,27.420000076293945
2012-10-25,27.79999923706055,27.45000076293945,27.79999923706055,27.520000457763672,577700,27.520000457763672
2012-10-26,27.79999923706055,27.020000457763672,27.53000068664551,27.3799991607666,477400,27.3799991607666
2012-10-31,28.35000038146973,27.3700008392334,27.70000076293945,28.1299991607666,775200,28.1299991607666
2012-11-01,29.489999771118164,28.20000076293945,28.25,29.25,1024100,29.25
2012-11-02,29.54999923706055,28.54999923706055,29.270000457763672,28.920000076293945,1030300,28.920000076293945
2012-11-05,31.57999992370605,29.32999992370605,29.79999923706055,31.5,2048900,31.5
2012-11-06,31.20000076293945,29.95000076293945,30.61000061035156,31.149999618530273,2324000,31.149999618530273
2012-11-07,32.049999237060554,30.809999465942386,31.0,31.540000915527344,1714500,31.540000915527344
2012-11-08,31.8799991607666,30.940000534057614,31.01000022888184,31.309999465942386,1274000,31.309999465942386
2012-11-09,30.93000030517578,29.85000038146973,30.60000038146973,30.31999969482422,863000,30.31999969482422
2012-11-12,31.420000076293945,30.15999984741211,30.290000915527344,31.06999969482422,555900,31.06999969482422
2012-11-13,32.0,30.71999931335449,31.290000915527344,31.61000061035156,998300,31.61000061035156
2012-11-14,32.11999893188477,31.20000076293945,31.959999084472656,31.3799991607666,871300,31.3799991607666
2012-11-15,31.440000534057614,30.5,31.29999923706055,30.81999969482422,984000,30.81999969482422
2012-11-16,32.0,30.59000015258789,31.149999618530273,31.84000015258789,908700,31.84000015258789
2012-11-19,33.25,31.84000015258789,32.06999969482422,32.919998168945305,1392400,32.919998168945305
2012-11-20,33.09999847412109,31.90999984741211,32.799999237060554,33.0,922500,33.0
2012-11-21,33.470001220703125,32.290000915527344,32.610000610351555,32.470001220703125,963200,32.470001220703125
2012-11-23,32.830001831054695,31.70000076293945,32.59999847412109,32.130001068115234,430300,32.130001068115234
2012-11-26,32.299999237060554,31.6200008392334,32.09999847412109,32.27000045776367,495800,32.27000045776367
2012-11-27,32.65999984741211,31.520000457763672,32.130001068115234,32.150001525878906,910800,32.150001525878906
2012-11-28,34.290000915527344,31.90999984741211,32.0,33.22999954223633,1525200,33.22999954223633
2012-11-29,34.0,32.86999893188477,33.439998626708984,33.689998626708984,1103400,33.689998626708984
2012-11-30,34.279998779296875,33.009998321533196,33.630001068115234,33.81999969482422,1420300,33.81999969482422
2012-12-03,35.0,33.5,33.889999389648445,34.61999893188477,2085700,34.61999893188477
2012-12-04,34.799999237060554,33.549999237060554,34.080001831054695,33.900001525878906,1263300,33.900001525878906
2012-12-05,34.189998626708984,33.580001831054695,33.81999969482422,33.709999084472656,661500,33.709999084472656
2012-12-06,34.799999237060554,33.5,33.81999969482422,33.900001525878906,660400,33.900001525878906
2012-12-07,34.490001678466804,33.84999847412109,34.299999237060554,34.169998168945305,664400,34.169998168945305
2012-12-10,34.799999237060554,34.18000030517578,34.43000030517578,34.56999969482422,929800,34.56999969482422
2012-12-11,35.5,34.459999084472656,34.59999847412109,35.279998779296875,1572600,35.279998779296875
2012-12-12,35.79999923706055,34.950000762939446,35.209999084472656,35.2599983215332,2063800,35.2599983215332
2012-12-13,35.29999923706055,32.75,35.2599983215332,33.610000610351555,2151300,33.610000610351555
2012-12-14,34.400001525878906,33.59000015258789,33.779998779296875,33.810001373291016,1023000,33.810001373291016
2012-12-17,34.5,33.75,33.77000045776367,34.400001525878906,824900,34.400001525878906
2012-12-18,35.06999969482422,34.259998321533196,34.259998321533196,34.59000015258789,1553900,34.59000015258789
2012-12-19,35.2599983215332,34.52000045776367,34.75,34.610000610351555,1298800,34.610000610351555
2012-12-20,34.790000915527344,34.049999237060554,34.509998321533196,34.43000030517578,921200,34.43000030517578
2012-12-21,34.169998168945305,33.580001831054695,33.939998626708984,34.0,1492400,34.0
2012-12-24,34.34999847412109,33.549999237060554,33.639999389648445,34.279998779296875,375800,34.279998779296875
2012-12-26,34.5,33.5,33.959999084472656,33.59000015258789,601400,33.59000015258789
2012-12-27,33.90999984741211,33.0,33.5,33.689998626708984,561100,33.689998626708984
2012-12-28,33.650001525878906,33.02000045776367,33.380001068115234,33.220001220703125,414100,33.220001220703125
2012-12-31,33.970001220703125,33.0,33.0,33.86999893188477,594900,33.86999893188477
2013-01-02,35.45000076293945,34.709999084472656,35.0,35.36000061035156,1194800,35.36000061035156
2013-01-03,35.45000076293945,34.75,35.18000030517578,34.77000045776367,742000,34.77000045776367
2013-01-04,34.799999237060554,33.919998168945305,34.799999237060554,34.400001525878906,674000,34.400001525878906
2013-01-07,34.799999237060554,33.900001525878906,34.799999237060554,34.34000015258789,442000,34.34000015258789
2013-01-08,34.5,33.110000610351555,34.5,33.68000030517578,1284000,33.68000030517578
2013-01-09,34.189998626708984,33.400001525878906,34.009998321533196,33.639999389648445,698000,33.639999389648445
2013-01-10,33.990001678466804,33.380001068115234,33.86999893188477,33.529998779296875,922500,33.529998779296875
2013-01-11,34.040000915527344,32.110000610351555,34.040000915527344,32.90999984741211,1563200,32.90999984741211
2013-01-14,33.380001068115234,32.84999847412109,33.080001831054695,33.259998321533196,925100,33.259998321533196
2013-01-15,34.25,33.080001831054695,33.110000610351555,33.900001525878906,1624200,33.900001525878906
2013-01-16,34.22999954223633,33.72999954223633,33.84999847412109,34.09999847412109,1378200,34.09999847412109
2013-01-17,34.84999847412109,33.919998168945305,34.15999984741211,34.380001068115234,1436700,34.380001068115234
2013-01-18,34.779998779296875,33.81999969482422,34.740001678466804,34.52000045776367,3555100,34.52000045776367
2013-01-22,35.54999923706055,34.259998321533196,34.560001373291016,35.189998626708984,1920200,35.189998626708984
2013-01-23,36.2400016784668,34.959999084472656,35.02000045776367,36.0,1564300,36.0
2013-01-24,37.72000122070313,35.84000015258789,36.0,36.9900016784668,1970400,36.9900016784668
2013-01-25,37.540000915527344,36.79999923706055,37.0,36.97999954223633,1287800,36.97999954223633
2013-01-28,38.709999084472656,36.86000061035156,36.86000061035156,38.02999877929688,1986000,38.02999877929688
2013-01-29,38.43999862670898,37.13000106811523,38.099998474121094,37.95000076293945,1426600,37.95000076293945
2013-01-30,38.0,37.43000030517578,37.849998474121094,37.52000045776367,968100,37.52000045776367
2013-01-31,37.86999893188477,36.93000030517578,37.86999893188477,37.5099983215332,901400,37.5099983215332
2013-02-01,38.5,37.61999893188477,38.16999816894531,38.29999923706055,1100600,38.29999923706055
2013-02-04,38.41999816894531,37.59000015258789,38.400001525878906,37.7400016784668,1128000,37.7400016784668
2013-02-05,38.650001525878906,37.68000030517578,38.0,38.13000106811523,1310200,38.13000106811523
2013-02-06,39.38999938964844,37.900001525878906,38.18000030517578,39.16999816894531,1893200,39.16999816894531
2013-02-07,39.68000030517578,38.95000076293945,39.18999862670898,39.47999954223633,1196600,39.47999954223633
2013-02-08,40.0,39.13999938964844,39.45000076293945,39.2400016784668,1139800,39.2400016784668
2013-02-11,39.150001525878906,37.5,37.97999954223633,38.41999816894531,3266300,38.41999816894531
2013-02-12,38.86999893188477,37.290000915527344,38.45000076293945,37.88999938964844,2261300,37.88999938964844
2013-02-13,39.0,38.04999923706055,38.29999923706055,38.45000076293945,966800,38.45000076293945
2013-02-14,38.75,38.209999084472656,38.63999938964844,38.27000045776367,990700,38.27000045776367
2013-02-15,38.5099983215332,36.95000076293945,38.5,37.040000915527344,2017600,37.040000915527344
2013-02-19,39.290000915527344,37.310001373291016,37.36000061035156,39.27999877929688,2701400,39.27999877929688
2013-02-20,39.650001525878906,38.459999084472656,39.29999923706055,38.540000915527344,3122000,38.540000915527344
2013-02-21,37.38999938964844,34.540000915527344,36.4900016784668,35.15999984741211,9037800,35.15999984741211
2013-02-22,36.38999938964844,35.599998474121094,35.720001220703125,36.11000061035156,2547300,36.11000061035156
2013-02-25,36.75,34.34000015258789,36.150001525878906,34.380001068115234,2889400,34.380001068115234
2013-02-26,34.959999084472656,33.799999237060554,34.459999084472656,34.43000030517578,2762900,34.43000030517578
2013-02-27,35.40999984741211,34.400001525878906,34.40999984741211,35.09999847412109,1959200,35.09999847412109
2013-02-28,36.099998474121094,34.36999893188477,35.88999938964844,34.830001831054695,1964900,34.830001831054695
2013-03-01,35.080001831054695,34.25,35.0,34.650001525878906,1546600,34.650001525878906
2013-03-04,35.83000183105469,34.700000762939446,34.77000045776367,35.58000183105469,1757700,35.58000183105469
2013-03-05,36.91999816894531,35.790000915527344,36.0,36.650001525878906,2087000,36.650001525878906
2013-03-06,37.88000106811523,36.97000122070313,37.0099983215332,37.68999862670898,1150000,37.68999862670898
2013-03-07,38.650001525878906,36.88000106811523,37.72999954223633,38.22999954223633,1158300,38.22999954223633
2013-03-08,39.43999862670898,37.36000061035156,38.060001373291016,38.47000122070313,912100,38.47000122070313
2013-03-11,39.43999862670898,38.650001525878906,38.86999893188477,39.099998474121094,1579500,39.099998474121094
2013-03-12,39.38000106811523,38.849998474121094,38.900001525878906,39.11999893188477,1275100,39.11999893188477
2013-03-13,39.4900016784668,38.810001373291016,39.0,38.97999954223633,822000,38.97999954223633
2013-03-14,38.90999984741211,36.77000045776367,38.900001525878906,36.849998474121094,2021000,36.849998474121094
2013-03-15,36.650001525878906,35.209999084472656,36.63999938964844,35.290000915527344,3279600,35.290000915527344
2013-03-18,36.060001373291016,34.919998168945305,35.29999923706055,35.150001525878906,1316100,35.150001525878906
2013-03-19,35.599998474121094,34.939998626708984,35.25,35.080001831054695,1098500,35.080001831054695
2013-03-20,36.06999969482422,35.15999984741211,35.2599983215332,35.95000076293945,1423000,35.95000076293945
2013-03-21,37.060001373291016,35.7400016784668,35.95000076293945,36.0099983215332,1146300,36.0099983215332
2013-03-22,36.79999923706055,36.20000076293945,36.20000076293945,36.61999893188477,440200,36.61999893188477
2013-03-25,38.52000045776367,36.77000045776367,37.099998474121094,37.52999877929688,2378800,37.52999877929688
2013-03-26,38.22000122070313,37.65999984741211,37.97999954223633,37.86000061035156,1808200,37.86000061035156
2013-03-27,38.38000106811523,37.310001373291016,37.93999862670898,38.15999984741211,1296300,38.15999984741211
2013-03-28,38.2400016784668,37.75,38.22999954223633,37.88999938964844,1158700,37.88999938964844
2013-04-01,46.68000030517578,41.70000076293945,42.36000061035156,43.93000030517578,14098500,43.93000030517578
2013-04-02,45.5,43.5099983215332,43.599998474121094,44.34000015258789,6652400,44.34000015258789
2013-04-03,43.47000122070313,40.209999084472656,43.099998474121094,41.099998474121094,5643600,41.099998474121094
2013-04-04,42.25,40.810001373291016,41.11000061035156,42.0099983215332,2264800,42.0099983215332
2013-04-05,42.0,40.5,42.0,41.36999893188477,1552400,41.36999893188477
2013-04-08,42.54999923706055,41.5099983215332,41.97000122070313,41.83000183105469,1679000,41.83000183105469
2013-04-09,41.83000183105469,40.33000183105469,41.79999923706055,40.5,1696100,40.5
2013-04-10,42.0099983215332,40.61000061035156,40.70000076293945,41.86000061035156,2121100,41.86000061035156
2013-04-11,44.54999923706055,41.75,42.060001373291016,43.59000015258789,3447400,43.59000015258789
2013-04-12,45.13999938964844,43.04999923706055,43.25,43.75,3149400,43.75
2013-04-15,43.79999923706055,42.5099983215332,43.5,43.29999923706055,1681400,43.29999923706055
2013-04-16,46.13999938964844,43.90999984741211,44.18999862670898,45.59000015258789,3180400,45.59000015258789
2013-04-17,45.95000076293945,44.540000915527344,45.5,45.45000076293945,2118500,45.45000076293945
2013-04-18,47.599998474121094,45.38999938964844,45.97999954223633,46.97000122070313,3367900,46.97000122070313
2013-04-19,49.88000106811523,47.06999969482422,47.459999084472656,47.83000183105469,3011700,47.83000183105469
2013-04-22,50.20000076293945,47.75,48.599998474121094,50.18999862670898,3939400,50.18999862670898
2013-04-23,52.91999816894531,50.65999984741211,51.0,51.0099983215332,3733800,51.0099983215332
2013-04-24,51.04999923706055,48.97999954223633,50.9000015258789,50.43000030517578,2630000,50.43000030517578
2013-04-25,52.4000015258789,50.5,50.5,52.0,2795900,52.0
2013-04-26,53.7400016784668,50.61999893188477,53.13000106811523,51.20000076293945,3622100,51.20000076293945
2013-04-29,54.9900016784668,51.20000076293945,51.7599983215332,54.93999862670898,3639700,54.93999862670898
2013-04-30,58.18000030517578,53.7599983215332,56.0,53.9900016784668,5522600,53.9900016784668
2013-05-01,55.9900016784668,53.0,55.9900016784668,53.27999877929688,2742800,53.27999877929688
2013-05-02,55.27000045776367,53.70000076293945,53.849998474121094,54.11000061035156,3050400,54.11000061035156
2013-05-03,56.47000122070313,54.5,56.47000122070313,54.54999923706055,3378700,54.54999923706055
2013-05-06,59.65999984741211,55.5,56.38999938964844,59.5,4366700,59.5
2013-05-07,62.36999893188477,55.11999893188477,62.0,55.5099983215332,9991000,55.5099983215332
2013-05-08,58.20000076293945,55.709999084472656,57.5,55.790000915527344,6769900,55.790000915527344
2013-05-09,75.7699966430664,63.68999862670898,70.12000274658203,69.40000152587889,28605000,69.40000152587889
2013-05-10,81.0,69.25,69.65000152587889,76.76000213623047,25082600,76.76000213623047
2013-05-13,88.0,79.1500015258789,80.98999786376953,87.80000305175781,22416900,87.80000305175781
2013-05-14,97.12000274658205,81.1500015258789,94.22000122070312,83.23999786376953,37163900,83.23999786376953
2013-05-15,86.87999725341797,78.11000061035156,81.80000305175781,84.83999633789062,16878700,84.83999633789062
2013-05-16,95.0,88.66000366210938,94.6999969482422,92.25,21614000,92.25
2013-05-17,94.44000244140624,87.5,92.5,91.5,19002200,91.5
2013-05-20,92.5,88.62999725341797,91.12000274658205,89.94000244140625,8348400,89.94000244140625
2013-05-21,89.98999786376953,85.27999877929688,88.5,87.58999633789062,8998200,87.58999633789062
2013-05-22,90.95999908447266,85.5,86.37000274658203,87.23999786376953,8568000,87.23999786376953
2013-05-23,93.01000213623048,83.05000305175781,84.80999755859375,92.7300033569336,12022200,92.7300033569336
2013-05-24,97.9499969482422,92.0,92.5999984741211,97.08000183105469,16124200,97.08000183105469
2013-05-28,110.75,100.3000030517578,101.5500030517578,110.33000183105469,19691900,110.33000183105469
2013-05-29,114.9000015258789,99.0,113.5500030517578,104.62999725341795,25099500,104.62999725341795
2013-05-30,109.54000091552734,101.1999969482422,102.45999908447266,104.9499969482422,16133700,104.9499969482422
2013-05-31,106.44000244140624,97.7300033569336,106.26000213623048,97.76000213623048,15172000,97.76000213623048
2013-06-03,97.62000274658205,88.25,97.62000274658205,92.58999633789062,19139600,92.58999633789062
2013-06-04,96.41999816894531,92.4000015258789,92.75,94.83999633789062,8856100,94.83999633789062
